Case ID,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
UA22105,2021-04-04,UA,103479.0,1713607.0,2454.0,32017.0
UA22106,2021-04-11,UA,105217.0,1818824.0,2714.0,34731.0
UA22107,2021-04-18,UA,91911.0,1910735.0,2699.0,37430.0
UA22108,2021-04-25,UA,77317.0,1988052.0,2518.0,39948.0
UA22109,2021-05-02,UA,55605.0,2043657.0,2232.0,42180.0
UA22110,2021-05-09,UA,36932.0,2080589.0,1872.0,44052.0
UA22111,2021-05-16,UA,33146.0,2113735.0,1562.0,45614.0
UA22112,2021-05-23,UA,27840.0,2141575.0,1262.0,46876.0
UA22113,2021-05-30,UA,19626.0,2161201.0,1260.0,48136.0
UA22114,2021-06-06,UA,11571.0,2172772.0,519.0,48655.0
UA22115,2021-06-13,UA,9373.0,2182145.0,544.0,49199.0
UA22116,2021-06-20,UA,5609.0,2187754.0,292.0,49491.0
UA22117,2021-06-27,UA,4360.0,2192114.0,249.0,49740.0
UA22118,2021-07-04,UA,3429.0,2195543.0,184.0,49924.0
UA22119,2021-07-11,UA,3551.0,2199094.0,154.0,50078.0
UA22120,2021-07-18,UA,3301.0,2202395.0,93.0,50171.0
UA22121,2021-07-25,UA,4154.0,2206549.0,143.0,50314.0
UA22122,2021-08-01,UA,4705.0,2211254.0,81.0,50395.0
UA22123,2021-08-08,UA,5921.0,2217175.0,145.0,50540.0
UA22124,2021-08-15,UA,6879.0,2224054.0,169.0,50709.0
UA22125,2021-08-22,UA,9078.0,2233132.0,231.0,50940.0
UA22126,2021-08-29,UA,9533.0,2242665.0,238.0,51178.0
UA22127,2021-09-05,UA,13367.0,2256032.0,263.0,51441.0
UA22128,2021-09-12,UA,19517.0,2275549.0,359.0,51800.0
UA22129,2021-09-19,UA,32822.0,2308371.0,559.0,52359.0
UA22130,2021-09-26,UA,44759.0,2353130.0,801.0,53160.0
UA22131,2021-10-03,UA,64606.0,2417736.0,1169.0,54329.0
UA22132,2021-10-10,UA,90079.0,2507815.0,1811.0,56140.0
UA22133,2021-10-17,UA,94605.0,2602420.0,2109.0,58249.0
UA22134,2021-10-24,UA,139344.0,2741764.0,3392.0,61641.0
UA22135,2021-10-31,UA,152199.0,2893963.0,3825.0,65466.0
UA22136,2021-11-07,UA,152263.0,3046226.0,4530.0,69996.0
UA22137,2021-11-14,UA,139941.0,3186167.0,4591.0,74587.0
UA22138,2021-11-21,UA,111965.0,3298132.0,4450.0,79037.0
UA22139,2021-11-28,UA,87420.0,3385552.0,3814.0,82851.0
UA22140,2021-12-05,UA,74128.0,3459680.0,3106.0,85957.0
UA22141,2021-12-12,UA,61210.0,3520890.0,2695.0,88652.0
UA22142,2021-12-19,UA,47521.0,3568411.0,2047.0,90699.0
UA22143,2021-12-26,UA,37673.0,3606084.0,1834.0,92533.0
UA22144,2022-01-02,UA,27983.0,3634067.0,1205.0,93738.0
UA22145,2022-01-09,UA,28100.0,3662167.0,1024.0,94762.0
UA22146,2022-01-16,UA,55088.0,3717255.0,1036.0,95798.0
UA22147,2022-01-23,UA,110840.0,3828095.0,921.0,96719.0
UA22148,2022-01-30,UA,194125.0,4022220.0,921.0,97640.0
UA22149,2022-02-06,UA,242942.0,4265162.0,1189.0,98829.0
UA22150,2022-02-13,UA,235256.0,4500418.0,1558.0,100387.0
UA22151,2022-02-20,UA,191640.0,4692058.0,1695.0,102082.0
UA22152,2022-02-27,UA,101143.0,4793201.0,1302.0,103384.0
UA22153,2022-03-06,UA,39531.0,4832732.0,731.0,104115.0
UA22154,2022-03-13,UA,31401.0,4864133.0,505.0,104620.0
UA22155,2022-03-20,UA,30357.0,4894490.0,413.0,105033.0
UA22156,2022-03-27,UA,22317.0,4916807.0,264.0,105297.0
UA22157,2022-04-03,UA,14656.0,4931463.0,158.0,105455.0
UA22158,2022-04-10,UA,11391.0,4942854.0,120.0,105575.0
UA22159,2022-04-17,UA,8035.0,4950889.0,117.0,105692.0
UA22160,2022-04-24,UA,5353.0,4956242.0,73.0,105765.0
UA22161,2022-05-01,UA,4221.0,4960463.0,83.0,105848.0
UA22162,2022-05-08,UA,3732.0,4964195.0,38.0,105886.0
UA22163,2022-05-15,UA,2841.0,4967036.0,48.0,105934.0
UA22164,2022-05-22,UA,2132.0,4969168.0,41.0,105975.0
UA22165,2022-05-29,UA,1896.0,4971064.0,31.0,106006.0
UA22166,2022-06-05,UA,1600.0,4972664.0,35.0,106041.0
UA22167,2022-06-12,UA,1065.0,4973729.0,17.0,106058.0
UA22168,2022-06-19,UA,1044.0,4974773.0,16.0,106074.0
UA22169,2022-06-26,UA,981.0,4975754.0,18.0,106092.0
UA22170,2022-07-03,UA,1106.0,4976860.0,15.0,106107.0
UA22171,2022-07-10,UA,1056.0,4977916.0,19.0,106126.0
UA22172,2022-07-17,UA,1431.0,4979347.0,9.0,106135.0
UA22173,2022-07-24,UA,2098.0,4981445.0,14.0,106149.0
UA22174,2022-07-31,UA,2786.0,4984231.0,14.0,106163.0
UA22175,2022-08-07,UA,3893.0,4988124.0,16.0,106179.0
UA22176,2022-08-14,UA,5439.0,4993563.0,37.0,106216.0
UA22177,2022-08-21,UA,9113.0,5002676.0,23.0,106239.0
UA22178,2022-08-28,UA,11437.0,5014113.0,38.0,106277.0
UA22179,2022-09-04,UA,16155.0,5030268.0,44.0,106321.0
UA22180,2022-09-11,UA,23864.0,5054132.0,70.0,106391.0
UA22181,2022-09-18,UA,36683.0,5090815.0,90.0,106481.0
UA22182,2022-09-25,UA,44137.0,5134952.0,161.0,106642.0
UA22183,2022-10-02,UA,42802.0,5177754.0,202.0,106844.0
UA22184,2022-10-09,UA,36413.0,5214167.0,208.0,107052.0
UA22185,2022-10-16,UA,22914.0,5237081.0,203.0,107255.0
UA22186,2022-10-23,UA,16908.0,5253989.0,189.0,107444.0
UA22187,2022-10-30,UA,16378.0,5270367.0,179.0,107623.0
UA22188,2022-11-06,UA,9587.0,5279954.0,114.0,107737.0
UA22189,2022-11-13,UA,7317.0,5287271.0,103.0,107840.0
UA22190,2022-11-20,UA,6757.0,5294028.0,102.0,107942.0
UA22191,2022-11-27,UA,4991.0,5299019.0,80.0,108022.0
UA22192,2022-12-04,UA,4810.0,5303829.0,54.0,108076.0
UA22193,2022-12-11,UA,4286.0,5308115.0,56.0,108132.0
UA22194,2022-12-18,UA,4358.0,5312473.0,70.0,108202.0
UA22195,2022-12-25,UA,3203.0,5315676.0,47.0,108249.0
UA22196,2023-01-01,UA,3411.0,5319087.0,46.0,108295.0
UA22197,2023-01-08,UA,2970.0,5322057.0,61.0,108356.0
UA22198,2023-01-15,UA,2710.0,5324767.0,58.0,108414.0
UA22199,2023-01-22,UA,3099.0,5327866.0,42.0,108456.0
UA22200,2023-01-29,UA,2973.0,5330839.0,43.0,108499.0
UA22201,2023-02-05,UA,3708.0,5334547.0,68.0,108567.0
UA22202,2023-02-12,UA,5283.0,5339830.0,44.0,108611.0
UA22203,2023-02-19,UA,7344.0,5347174.0,60.0,108671.0
UA22204,2023-02-26,UA,9792.0,5356966.0,63.0,108734.0
UA22205,2023-03-05,UA,12757.0,5369723.0,67.0,108801.0
UA22206,2023-03-12,UA,15372.0,5385095.0,92.0,108893.0
UA22207,2023-03-19,UA,18619.0,5403714.0,101.0,108994.0
UA22208,2023-03-26,UA,19975.0,5423689.0,118.0,109112.0
UA22209,2023-04-02,UA,18982.0,5442671.0,113.0,109225.0
UA22210,2023-04-09,UA,17083.0,5459754.0,123.0,109348.0
UA22211,2023-04-16,UA,16595.0,5476349.0,111.0,109459.0
UA22212,2023-04-23,UA,10845.0,5487194.0,105.0,109564.0
UA22213,2023-04-30,UA,8898.0,5496092.0,82.0,109646.0
UA22214,2023-05-07,UA,6612.0,5502704.0,61.0,109707.0
UA22215,2023-05-14,UA,4739.0,5507443.0,44.0,109751.0
UA22216,2023-05-21,UA,3323.0,5510766.0,37.0,109788.0
UA22217,2023-05-28,UA,2999.0,5513765.0,42.0,109830.0
UA22218,2023-06-04,UA,1965.0,5515730.0,24.0,109854.0
UA22219,2023-06-11,UA,1551.0,5517281.0,15.0,109869.0
UA22220,2023-06-18,UA,1308.0,5518589.0,20.0,109889.0
UA22221,2023-06-25,UA,996.0,5519585.0,16.0,109905.0
UA22222,2023-07-02,UA,898.0,5520483.0,13.0,109918.0
UA22223,2024-03-10,UA,297.0,5530754.0,1.0,109919.0
UA22224,2024-03-17,UA,297.0,5531051.0,1.0,109920.0
UA22225,2024-08-11,UA,275.0,5533368.0,3.0,109923.0
UG22226,2020-07-26,UG,52.0,1115.0,2.0,2.0
UG22227,2020-08-02,UG,67.0,1182.0,2.0,4.0
UG22228,2020-08-09,UG,101.0,1283.0,3.0,7.0
UG22229,2020-08-16,UG,217.0,1500.0,11.0,18.0
UG22230,2020-08-23,UG,763.0,2263.0,7.0,25.0
UG22231,2020-08-30,UG,665.0,2928.0,11.0,36.0
UG22232,2020-09-06,UG,739.0,3667.0,15.0,51.0
UG22233,2020-09-13,UG,1132.0,4799.0,11.0,62.0
UG22234,2020-09-20,UG,1488.0,6287.0,13.0,75.0
UG22235,2020-09-27,UG,1243.0,7530.0,8.0,83.0
UG22236,2020-10-04,UG,1278.0,8808.0,15.0,98.0
UG22237,2020-10-11,UG,993.0,9801.0,12.0,110.0
UG22238,2020-10-18,UG,789.0,10590.0,8.0,118.0
UG22239,2020-10-25,UG,853.0,11443.0,11.0,129.0
UG22240,2020-11-01,UG,1300.0,12743.0,11.0,140.0
UG22241,2020-11-08,UG,1662.0,14405.0,27.0,167.0
UG22242,2020-11-15,UG,1615.0,16020.0,13.0,180.0
UG22243,2020-11-22,UG,1949.0,17969.0,23.0,203.0
UG22244,2020-11-29,UG,2178.0,20147.0,23.0,226.0
UG22245,2020-12-06,UG,2354.0,22501.0,15.0,241.0
UG22246,2020-12-13,UG,5034.0,27535.0,17.0,258.0
UG22247,2020-12-20,UG,3656.0,31191.0,19.0,277.0
UG22248,2020-12-27,UG,2624.0,33815.0,21.0,298.0
UG22249,2021-01-03,UG,2107.0,35922.0,7.0,305.0
UG22250,2021-01-10,UG,1820.0,37742.0,6.0,311.0
UG22251,2021-01-17,UG,677.0,38419.0,4.0,315.0
UG22252,2021-01-24,UG,730.0,39149.0,4.0,319.0
UG22253,2021-01-31,UG,430.0,39579.0,2.0,321.0
UG22254,2021-02-07,UG,269.0,39848.0,3.0,324.0
UG22255,2021-02-14,UG,208.0,40056.0,2.0,326.0
UG22256,2021-02-21,UG,157.0,40213.0,4.0,330.0
UG22257,2021-02-28,UG,144.0,40357.0,1.0,331.0
UG22258,2021-03-21,UG,107.0,40688.0,1.0,332.0
UG22259,2021-03-28,UG,132.0,40820.0,1.0,333.0
UG22260,2021-04-04,UG,196.0,41016.0,1.0,334.0
UG22261,2021-04-11,UG,158.0,41174.0,1.0,335.0
UG22262,2021-04-18,UG,222.0,41396.0,3.0,338.0
UG22263,2021-04-25,UG,321.0,41717.0,1.0,339.0
UG22264,2021-05-02,UG,264.0,41981.0,4.0,343.0
UG22265,2021-05-09,UG,405.0,42386.0,3.0,346.0
UG22266,2021-05-16,UG,475.0,42861.0,3.0,349.0
UG22267,2021-05-23,UG,1060.0,43921.0,4.0,353.0
UG22268,2021-05-30,UG,3226.0,47147.0,9.0,362.0
UG22269,2021-06-06,UG,6814.0,53961.0,21.0,383.0
UG22270,2021-06-13,UG,9138.0,63099.0,51.0,434.0
UG22271,2021-06-20,UG,9580.0,72679.0,246.0,680.0
UG22272,2021-06-27,UG,6410.0,79089.0,276.0,956.0
UG22273,2021-07-04,UG,5027.0,84116.0,1010.0,1966.0
UG22274,2021-07-11,UG,3640.0,87756.0,163.0,2129.0
UG22275,2021-07-18,UG,2900.0,90656.0,263.0,2392.0
UG22276,2021-07-25,UG,2068.0,92724.0,187.0,2579.0
UG22277,2021-08-01,UG,1701.0,94425.0,131.0,2710.0
UG22278,2021-08-08,UG,1450.0,95875.0,98.0,2808.0
UG22279,2021-08-15,UG,1249.0,97124.0,85.0,2893.0
UG22280,2021-08-22,UG,21653.0,118777.0,67.0,2960.0
UG22281,2021-08-29,UG,955.0,119732.0,33.0,2993.0
UG22282,2021-09-05,UG,930.0,120662.0,60.0,3053.0
UG22283,2021-09-12,UG,925.0,121587.0,46.0,3099.0
UG22284,2021-09-19,UG,690.0,122277.0,30.0,3129.0
UG22285,2021-09-26,UG,968.0,123245.0,19.0,3148.0
UG22286,2021-10-03,UG,794.0,124039.0,16.0,3164.0
UG22287,2021-10-10,UG,697.0,124736.0,13.0,3177.0
UG22288,2021-10-17,UG,525.0,125261.0,8.0,3185.0
UG22289,2021-10-24,UG,497.0,125758.0,15.0,3200.0
UG22290,2021-10-31,UG,478.0,126236.0,15.0,3215.0
UG22291,2021-11-07,UG,389.0,126625.0,13.0,3228.0
UG22292,2021-11-14,UG,340.0,126965.0,11.0,3239.0
UG22293,2021-11-21,UG,272.0,127237.0,10.0,3249.0
UG22294,2021-11-28,UG,286.0,127523.0,3.0,3252.0
UG22295,2021-12-05,UG,233.0,127756.0,4.0,3256.0
UG22296,2021-12-12,UG,344.0,128100.0,13.0,3269.0
UG22297,2021-12-19,UG,1219.0,129319.0,5.0,3274.0
UG22298,2021-12-26,UG,5772.0,135091.0,6.0,3280.0
UG22299,2022-01-02,UG,10939.0,146030.0,26.0,3306.0
UG22300,2022-01-09,UG,8548.0,154578.0,51.0,3357.0
UG22301,2022-01-16,UG,4165.0,158743.0,67.0,3424.0
UG22302,2022-01-23,UG,1896.0,160639.0,64.0,3488.0
UG22303,2022-01-30,UG,1200.0,161839.0,45.0,3533.0
UG22304,2022-02-06,UG,536.0,162375.0,33.0,3566.0
UG22305,2022-02-13,UG,447.0,162822.0,13.0,3579.0
UG22306,2022-02-20,UG,294.0,163116.0,6.0,3585.0
UG22307,2022-02-27,UG,217.0,163333.0,3.0,3588.0
UG22308,2022-03-06,UG,107.0,163440.0,2.0,3590.0
UG22309,2022-03-13,UG,144.0,163584.0,2.0,3592.0
UG22310,2022-03-20,UG,105.0,163689.0,3.0,3595.0
UG22311,2022-03-27,UG,116.0,163805.0,1.0,3596.0
UG22312,2022-04-17,UG,62.0,163994.0,1.0,3597.0
UG22313,2022-05-08,UG,45.0,164149.0,1.0,3598.0
UG22314,2022-05-22,UG,116.0,164331.0,2.0,3600.0
UG22315,2022-05-29,UG,81.0,164412.0,2.0,3602.0
UG22316,2022-06-12,UG,572.0,165251.0,3.0,3605.0
UG22317,2022-06-19,UG,683.0,165934.0,10.0,3615.0
UG22318,2022-06-26,UG,532.0,166466.0,5.0,3620.0
UG22319,2022-07-10,UG,415.0,167408.0,6.0,3626.0
UG22320,2022-07-24,UG,244.0,168034.0,1.0,3627.0
UG22321,2022-08-28,UG,125.0,168891.0,1.0,3628.0
UG22322,2022-09-18,UG,58.0,169051.0,2.0,3630.0
UG22323,2023-03-19,UG,16.0,170491.0,2.0,3632.0
US22324,2020-03-01,US,33.0,73.0,1.0,1.0
US22325,2020-03-08,US,391.0,464.0,18.0,19.0
US22326,2020-03-15,US,3465.0,3929.0,50.0,69.0
US22327,2020-03-22,US,27486.0,31415.0,305.0,374.0
US22328,2020-03-29,US,94894.0,126309.0,1732.0,2106.0
US22329,2020-04-05,US,176151.0,302460.0,6642.0,8748.0
US22330,2020-04-12,US,219172.0,521632.0,13889.0,22637.0
US22331,2020-04-19,US,196150.0,717782.0,15898.0,38535.0
US22332,2020-04-26,US,205165.0,922947.0,14899.0,53434.0
US22333,2020-05-03,US,198436.0,1121383.0,13635.0,67069.0
US22334,2020-05-10,US,182246.0,1303629.0,12758.0,79827.0
US22335,2020-05-17,US,169032.0,1472661.0,10130.0,89957.0
US22336,2020-05-24,US,166325.0,1638986.0,8558.0,98515.0
US22337,2020-05-31,US,146436.0,1785422.0,6810.0,105325.0
US22338,2020-06-07,US,149780.0,1935202.0,5987.0,111312.0
US22339,2020-06-14,US,151876.0,2087078.0,5370.0,116682.0
US22340,2020-06-21,US,180021.0,2267099.0,4455.0,121137.0
US22341,2020-06-28,US,258278.0,2525377.0,6081.0,127218.0
US22342,2020-07-05,US,342166.0,2867543.0,4451.0,131669.0
US22343,2020-07-12,US,392205.0,3259748.0,5529.0,137198.0
US22344,2020-07-19,US,466267.0,3726015.0,6666.0,143864.0
US22345,2020-07-26,US,467901.0,4193916.0,7726.0,151590.0
US22346,2020-08-02,US,431250.0,4625166.0,8146.0,159736.0
US22347,2020-08-09,US,375909.0,5001075.0,7799.0,167535.0
US22348,2020-08-16,US,362662.0,5363737.0,7404.0,174939.0
US22349,2020-08-23,US,315788.0,5679525.0,6677.0,181616.0
US22350,2020-08-30,US,294946.0,5974471.0,6343.0,187959.0
US22351,2020-09-06,US,295253.0,6269724.0,5705.0,193664.0
US22352,2020-09-13,US,245621.0,6515345.0,4977.0,198641.0
US22353,2020-09-20,US,280977.0,6796322.0,5176.0,203817.0
US22354,2020-09-27,US,304774.0,7101096.0,4776.0,208593.0
US22355,2020-10-04,US,298348.0,7399444.0,4687.0,213280.0
US22356,2020-10-11,US,334249.0,7733693.0,4615.0,217895.0
US22357,2020-10-18,US,387634.0,8121327.0,4801.0,222696.0
US22358,2020-10-25,US,449438.0,8570765.0,5723.0,228419.0
US22359,2020-11-01,US,559394.0,9130159.0,6096.0,234515.0
US22360,2020-11-08,US,790094.0,9920253.0,7204.0,241719.0
US22361,2020-11-15,US,1004845.0,10925098.0,8717.0,250436.0
US22362,2020-11-22,US,1175483.0,12100581.0,10820.0,261256.0
US22363,2020-11-29,US,1162401.0,13262982.0,11950.0,273206.0
US22364,2020-12-06,US,1280932.0,14543914.0,14801.0,288007.0
US22365,2020-12-13,US,1468482.0,16012396.0,17714.0,305721.0
US22366,2020-12-20,US,1517928.0,17530324.0,18866.0,324587.0
US22367,2020-12-27,US,1360122.0,18890446.0,18333.0,342920.0
US22368,2021-01-03,US,1380995.0,20271441.0,19650.0,362570.0
US22369,2021-01-10,US,1667151.0,21938592.0,21497.0,384067.0
US22370,2021-01-17,US,1589955.0,23528547.0,23312.0,407379.0
US22371,2021-01-24,US,1265861.0,24794408.0,22495.0,429874.0
US22372,2021-01-31,US,1068625.0,25863033.0,22249.0,452123.0
US22373,2021-02-07,US,857250.0,26720283.0,20100.0,472223.0
US22374,2021-02-14,US,670572.0,27390855.0,19838.0,492061.0
US22375,2021-02-21,US,473485.0,27864340.0,14432.0,506493.0
US22376,2021-02-28,US,465751.0,28330091.0,13360.0,519853.0
US22377,2021-03-07,US,420739.0,28750830.0,10446.0,530299.0
US22378,2021-03-14,US,384000.0,29134830.0,8559.0,538858.0
US22379,2021-03-21,US,379551.0,29514381.0,6264.0,545122.0
US22380,2021-03-28,US,417818.0,29932199.0,6111.0,551233.0
US22381,2021-04-04,US,449960.0,30382159.0,5352.0,556585.0
US22382,2021-04-11,US,455950.0,30838109.0,4903.0,561488.0
US22383,2021-04-18,US,467217.0,31305326.0,4875.0,566363.0
US22384,2021-04-25,US,406095.0,31711421.0,4721.0,571084.0
US22385,2021-05-02,US,338407.0,32049828.0,4493.0,575577.0
US22386,2021-05-09,US,292324.0,32342152.0,4451.0,580028.0
US22387,2021-05-16,US,233350.0,32575502.0,3973.0,584001.0
US22388,2021-05-23,US,181609.0,32757111.0,3624.0,587625.0
US22389,2021-05-30,US,147811.0,32904922.0,3534.0,591159.0
US22390,2021-06-06,US,99112.0,33004034.0,2675.0,593834.0
US22391,2021-06-13,US,99565.0,33103599.0,2624.0,596458.0
US22392,2021-06-20,US,80627.0,33184226.0,1762.0,598220.0
US22393,2021-06-27,US,87637.0,33271863.0,2101.0,600321.0
US22394,2021-07-04,US,97037.0,33368900.0,1717.0,602038.0
US22395,2021-07-11,US,286510.0,33655410.0,1509.0,603547.0
US22396,2021-07-18,US,222579.0,33877989.0,1931.0,605478.0
US22397,2021-07-25,US,359027.0,34237016.0,2084.0,607562.0
US22398,2021-08-01,US,547086.0,34784102.0,2927.0,610489.0
US22399,2021-08-08,US,743056.0,35527158.0,4453.0,614942.0
US22400,2021-08-15,US,886464.0,36413622.0,5637.0,620579.0
US22401,2021-08-22,US,1019966.0,37433588.0,8055.0,628634.0
US22402,2021-08-29,US,1094890.0,38528478.0,10183.0,638817.0
US22403,2021-09-05,US,1144251.0,39672729.0,11709.0,650526.0
US22404,2021-09-12,US,1022570.0,40695299.0,12085.0,662611.0
US22405,2021-09-19,US,1037454.0,41732753.0,13590.0,676201.0
US22406,2021-09-26,US,852294.0,42585047.0,13384.0,689585.0
US22407,2021-10-03,US,755688.0,43340735.0,12992.0,702577.0
US22408,2021-10-10,US,681984.0,44022719.0,11684.0,714261.0
US22409,2021-10-17,US,582237.0,44604956.0,10462.0,724723.0
US22410,2021-10-24,US,508543.0,45113499.0,11091.0,735814.0
US22411,2021-10-31,US,526186.0,45639685.0,8915.0,744729.0
US22412,2021-11-07,US,510211.0,46149896.0,7407.0,752136.0
US22413,2021-11-14,US,557180.0,46707076.0,7529.0,759665.0
US22414,2021-11-21,US,676876.0,47383952.0,10276.0,769941.0
US22415,2021-11-28,US,592394.0,47976346.0,5690.0,775631.0
US22416,2021-12-05,US,751017.0,48727363.0,8304.0,783935.0
US22417,2021-12-12,US,834969.0,49562332.0,8586.0,792521.0
US22418,2021-12-19,US,899109.0,50461441.0,9065.0,801586.0
US22419,2021-12-26,US,1417419.0,51878860.0,11001.0,812587.0
US22420,2022-01-02,US,2712038.0,54590898.0,9146.0,821733.0
US22421,2022-01-09,US,4682897.0,59273795.0,11716.0,833449.0
US22422,2022-01-16,US,5650933.0,64924728.0,14380.0,847829.0
US22423,2022-01-23,US,5042888.0,69967616.0,16308.0,864137.0
US22424,2022-01-30,US,3789262.0,73756878.0,18403.0,882540.0
US22425,2022-02-06,US,2188710.0,75945588.0,18654.0,901194.0
US22426,2022-02-13,US,1222112.0,77167700.0,17550.0,918744.0
US22427,2022-02-20,US,708156.0,77875856.0,15372.0,934116.0
US22428,2022-02-27,US,458272.0,78334128.0,13046.0,947162.0
US22429,2022-03-06,US,332509.0,78666637.0,9678.0,956840.0
US22430,2022-03-13,US,234332.0,78900969.0,8606.0,965446.0
US22431,2022-03-20,US,208740.0,79109709.0,3245.0,968691.0
US22432,2022-03-27,US,193469.0,79303178.0,4991.0,973682.0
US22433,2022-04-03,US,194464.0,79497642.0,4172.0,977854.0
US22434,2022-04-10,US,201192.0,79698834.0,3467.0,981321.0
US22435,2022-04-17,US,247939.0,79946773.0,3123.0,984444.0
US22436,2022-04-24,US,300721.0,80247494.0,2443.0,986887.0
US22437,2022-05-01,US,378549.0,80626043.0,2242.0,989129.0
US22438,2022-05-08,US,465658.0,81091701.0,2641.0,991770.0
US22439,2022-05-15,US,604955.0,81696656.0,1966.0,993736.0
US22440,2022-05-22,US,734495.0,82431151.0,2081.0,995817.0
US22441,2022-05-29,US,740720.0,83171871.0,2629.0,998446.0
US22442,2022-06-05,US,675627.0,83847498.0,1979.0,1000425.0
US22443,2022-06-12,US,741044.0,84588542.0,2284.0,1002709.0
US22444,2022-06-19,US,672256.0,85260798.0,2202.0,1004911.0
US22445,2022-06-26,US,709637.0,85970435.0,2501.0,1007412.0
US22446,2022-07-03,US,773772.0,86744207.0,2642.0,1010054.0
US22447,2022-07-10,US,743769.0,87487976.0,2454.0,1012508.0
US22448,2022-07-17,US,888229.0,88376205.0,2785.0,1015293.0
US22449,2022-07-24,US,908695.0,89284900.0,3187.0,1018480.0
US22450,2022-07-31,US,947983.0,90232883.0,3113.0,1021593.0
US22451,2022-08-07,US,788051.0,91020934.0,3261.0,1024854.0
US22452,2022-08-14,US,701618.0,91722552.0,3442.0,1028296.0
US22453,2022-08-21,US,644925.0,92367477.0,3231.0,1031527.0
US22454,2022-08-28,US,610329.0,92977806.0,3221.0,1034748.0
US22455,2022-09-04,US,580363.0,93558169.0,3090.0,1037838.0
US22456,2022-09-11,US,449509.0,94007678.0,2625.0,1040463.0
US22457,2022-09-18,US,406901.0,94414579.0,2899.0,1043362.0
US22458,2022-09-25,US,368725.0,94783304.0,2705.0,1046067.0
US22459,2022-10-02,US,321234.0,95104538.0,2982.0,1049049.0
US22460,2022-10-09,US,280584.0,95385122.0,2560.0,1051609.0
US22461,2022-10-16,US,251280.0,95636402.0,2274.0,1053883.0
US22462,2022-10-23,US,283734.0,95920136.0,2955.0,1056838.0
US22463,2022-10-30,US,255156.0,96175292.0,3081.0,1059919.0
US22464,2022-11-06,US,267304.0,96442596.0,2463.0,1062382.0
US22465,2022-11-13,US,282897.0,96725493.0,2290.0,1064672.0
US22466,2022-11-20,US,274984.0,97000477.0,2202.0,1066874.0
US22467,2022-11-27,US,300171.0,97300648.0,2619.0,1069493.0
US22468,2022-12-04,US,302599.0,97603247.0,1763.0,1071256.0
US22469,2022-12-11,US,462223.0,98065470.0,3035.0,1074291.0
US22470,2022-12-18,US,446014.0,98511484.0,2652.0,1076943.0
US22471,2022-12-25,US,508009.0,99019493.0,3033.0,1079976.0
US22472,2023-01-01,US,392203.0,99411696.0,2480.0,1082456.0
US22473,2023-01-08,US,471714.0,99883410.0,2764.0,1085220.0
US22474,2023-01-15,US,448092.0,100331502.0,4407.0,1089627.0
US22475,2023-01-22,US,308025.0,100639527.0,3664.0,1093291.0
US22476,2023-01-29,US,294867.0,100934394.0,3743.0,1097034.0
US22477,2023-02-05,US,285402.0,101219796.0,3452.0,1100486.0
US22478,2023-02-12,US,278228.0,101498024.0,3440.0,1103926.0
US22479,2023-02-19,US,254372.0,101752396.0,2857.0,1106783.0
US22480,2023-02-26,US,267168.0,102019564.0,2362.0,1109145.0
US22481,2023-03-05,US,227828.0,102247392.0,2197.0,1111342.0
US22482,2023-03-12,US,170593.0,102417985.0,1887.0,1113229.0
US22483,2023-03-19,US,126613.0,102544598.0,1741.0,1114970.0
US22484,2023-03-26,US,152968.0,102697566.0,2084.0,1117054.0
US22485,2023-04-02,US,176358.0,102873924.0,1746.0,1118800.0
US22486,2023-04-09,US,103472.0,102977396.0,1729.0,1120529.0
US22487,2023-04-16,US,104057.0,103081453.0,1290.0,1121819.0
US22488,2023-04-23,US,98467.0,103179920.0,1198.0,1123017.0
US22489,2023-04-30,US,86484.0,103266404.0,1046.0,1124063.0
US22490,2023-05-07,US,77165.0,103343569.0,1146.0,1125209.0
US22491,2023-05-14,US,93260.0,103436829.0,1943.0,1127152.0
UY22492,2020-04-05,UY,112.0,386.0,4.0,4.0
UY22493,2020-04-12,UY,108.0,494.0,3.0,7.0
UY22494,2020-04-19,UY,14.0,508.0,2.0,9.0
UY22495,2020-04-26,UY,55.0,563.0,3.0,12.0
UY22496,2020-05-03,UY,85.0,648.0,5.0,17.0
UY22497,2020-05-17,UY,38.0,732.0,2.0,19.0
UY22498,2020-05-24,UY,21.0,753.0,1.0,20.0
UY22499,2020-05-31,UY,63.0,816.0,2.0,22.0
UY22500,2020-06-07,UY,18.0,834.0,1.0,23.0
UY22501,2020-06-21,UY,6.0,853.0,1.0,24.0
UY22502,2020-06-28,UY,66.0,919.0,2.0,26.0
UY22503,2020-07-05,UY,33.0,952.0,2.0,28.0
UY22504,2020-07-12,UY,33.0,985.0,1.0,29.0
UY22505,2020-07-19,UY,52.0,1037.0,3.0,32.0
UY22506,2020-07-26,UY,129.0,1166.0,2.0,34.0
UY22507,2020-08-02,UY,99.0,1265.0,1.0,35.0
UY22508,2020-08-09,UY,60.0,1325.0,2.0,37.0
UY22509,2020-08-16,UY,96.0,1421.0,1.0,38.0
UY22510,2020-08-23,UY,95.0,1516.0,4.0,42.0
UY22511,2020-08-30,UY,40.0,1556.0,1.0,43.0
UY22512,2020-09-06,UY,97.0,1653.0,2.0,45.0
UY22513,2020-09-20,UY,117.0,1890.0,1.0,46.0
